Gene_acc,PG.ProteinAccessions,WT1,WT2,WT3,11-1,11-2,11-3,Desc
1915,Tb927.11.14610:mRNA-p1,78419.1015625,128673.6484375,111205.8046875,103006.6875,116968.9609375,101866.578125,"procyclin-associated gene 4 (PAG4) protein, putative"
1916,Tb927.11.14620:mRNA-p1,322981.125,308986.8125,349457,221778.109375,216657.875,262281.15625,"expression site-associated gene 2 (ESAG2) protein, putative"
1917,Tb927.11.14650:mRNA-p1,285733.625,359617.5625,301738.75,246856.09375,230449.890625,247025.15625,SUMO-interacting motif-containing protein
1918,Tb927.11.14680:mRNA-p1,46265.76171875,51652.0546875,57029.51953125,84851.171875,72314.140625,74862.3046875,"phosphatidylinositol 3-related kinase, putative"
1919,Tb927.11.14690:mRNA-p1,118170.328125,168406.140625,350401.15625,302209.15625,173081.984375,1404822.75,"Microtubule-binding protein MIP-T3, putative"
1920,Tb927.11.1470:mRNA-p1,1,Filtered,Filtered,926.5025024414062,1859.302001953125,Filtered,65 kDa invariant surface glycoprotein-like protein
1921,Tb927.11.14710:mRNA-p1,107175.4140625,136000.3125,131135.046875,81564.78125,79250.5,74055.40625,"rRNA processing, putative"
1922,Tb927.11.14730:mRNA-p1,221549.5625,190961.3125,199300.796875,275509.34375,251595.890625,262963.625,"Metalloprotease M41 FtsH, putative"
1923,Tb927.11.14740:mRNA-p1,Filtered,Filtered,Filtered,22730.2421875,18163.9140625,Filtered,"YqaJ-like viral recombinase domain containing protein, putative"
1924,Tb927.11.14750:mRNA-p1,1277651,1433387.5,1249534.125,938508.625,788022.875,749659.5,"PSP1 C-terminal conserved region, putative"
1925,Tb927.11.14760:mRNA-p1,28492.00390625,18084.974609375,45226.69921875,15070.966796875,21870.36328125,18260.259765625,"Clustered mitochondria/Translation initiation factor eIF3 subunit 135, putative"
1926,Tb927.11.14770:mRNA-p1,27068.3359375,24407.5703125,34444.9453125,61232.75,69366.015625,59755.890625,"hypothetical protein, conserved"
1927,Tb927.11.14780:mRNA-p1,108823.078125,121748.0234375,84745.6171875,160216.953125,168148.21875,175442.3125,phosphomannose isomerase
1928,Tb927.11.1480:mRNA-p1,524303.625,427232,504808.4375,509406.875,248902.140625,408523.3125,"receptor-type adenylate cyclase GRESAG 4, putative"
1929,Tb927.11.14800:mRNA-p1,240761.0625,245825.40625,216975.15625,164375.703125,149444.515625,140186.03125,"hypothetical protein, conserved"
1931,Tb927.11.14820:mRNA-p1,Filtered,Filtered,Filtered,Filtered,18908.2265625,8692.669921875,"hypothetical protein, conserved"
1932,Tb927.11.14830:mRNA-p1,51416.27734375,9781.7177734375,6615.97021484375,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
1935,Tb927.11.14870:mRNA-p1,865220,322686.84375,76362.5,483198.09375,108070.828125,487108.34375,"NAD+ synthase, putative"
1936,Tb927.11.14880:mRNA-p1,5745674,5981984,5287908,5073724,5962049,5535511,"Paraflagellar Rod Proteome Component 9, putative"
1937,Tb927.11.14890:mRNA-p1,70380.1953125,70277.34375,65199.765625,64204.49609375,68853.984375,64721.6171875,"DNA polymerase alpha/epsilon subunit B, putative"
1938,Tb927.11.14900:mRNA-p1,108338.9453125,117011.8125,126687.859375,129310.7265625,103332.46875,122125.3203125,coatomer subunit epsilon
1939,Tb927.11.14910:mRNA-p1,114440.078125,105925.78125,97189.7109375,194238.609375,190893.140625,173329.28125,"protein phosphatase 2C, putative"
1940,Tb927.11.14920:mRNA-p1,407193.75,341073.625,305890.78125,377866.8125,394444.03125,407027.84375,"hypothetical protein, conserved"
1942,Tb927.11.14950:mRNA-p1,4441814,4512064,4353387,3092173.5,3397186,2927486.25,zinc finger protein 2
1943,Tb927.11.14960:mRNA-p1,1437679.25,1390121.125,1561161,1146056.5,957936.0625,983467.5,"pumilio/PUF RNA binding protein 7, putative"
1944,Tb927.11.14970:mRNA-p1,2110916.75,2297012,2061588.25,1610011.625,1715547.75,1712421,"hypothetical protein, conserved"
1945,Tb927.11.14980:mRNA-p1,22536.8125,26495.81640625,37767.48046875,39416.75,91773.71875,84778.1875,mitochondrial ribosomal protein L38
1946,Tb927.11.14990:mRNA-p1,Filtered,Filtered,46832.56640625,43822.3515625,51245.2109375,39346.8359375,"hypothetical protein, conserved"
1947,Tb927.11.15000:mRNA-p1,1438541.875,1466429,1347018.75,1968063.25,1909017,1979201.875,survival of motor neuron (SMN)-like protein
1948,Tb927.11.15020:mRNA-p1,219737.390625,128007.3046875,145782.1875,219537.53125,92452.0078125,139364.890625,iron superoxide dismutase
1949,Tb927.11.15030:mRNA-p1,174053.4375,149852.03125,187754.984375,141565.546875,121646.7109375,124000.90625,small GTPase
1950,Tb927.11.15040:mRNA-p1,8770431,8610159,8845648,6095906,6357735,5876802.5,"Chaperonin HSP60, mitochondrial"
1951,Tb927.11.15050:mRNA-p1,18362.259765625,45289.171875,27662.16015625,56435.1875,Filtered,54661.69921875,"Cation efflux family, putative"
1952,Tb927.11.15070:mRNA-p1,378411.46875,374292.8125,346008.625,314430.6875,329746.09375,326524.03125,Basal body protein
1954,Tb927.11.15090:mRNA-p1,201482.71875,198929.46875,201202.046875,170729.71875,148223.875,170211.828125,"hypothetical protein, conserved"
1955,Tb927.11.15100:mRNA-p1,15225880,15117257,15554279,13501688,13143248,13906741,Tb5.20
1956,Tb927.11.15120:mRNA-p1,596259.75,553442.125,550220.625,595704.375,611312.75,645424.5,"hypothetical protein, conserved"
1957,Tb927.11.15130:mRNA-p1,5332626.5,5433338.5,5349651.5,4774183,5329513,5269702,"DnaJ homolog, putative"
1958,Tb927.11.15140:mRNA-p1,12369836,11787024,11619667,11029135,11055632,11131051,"bilobe region protein, putative"
1959,Tb927.11.15150:mRNA-p1,206184.921875,17111006,291886.625,454835.625,424556.25,419687.53125,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative"
1961,Tb927.11.15180:mRNA-p1,385314.78125,349701.15625,332625.0625,304193.28125,311852.40625,318183.28125,"hypothetical protein, conserved"
1962,Tb927.11.15190:mRNA-p1,156173.109375,160253.21875,154217.53125,136868.984375,119453.3203125,120506.9453125,"Domain of unknown function (DUF4200), putative"
1964,Tb927.11.15210:mRNA-p1,191071.734375,267586.78125,128376.8125,19805.935546875,172090.265625,20586.255859375,"TLR4 regulator and MIR-interacting MSAP, putative"
1965,Tb927.11.15220:mRNA-p1,1859991.75,1724911.875,1887092.5,1904079,1858832.125,1960736.5,"hypothetical protein, conserved"
1966,Tb927.11.15230:mRNA-p1,3592201.25,3209252,3206920.75,4232827.5,4321743,4252674,"cytosolic coat protein, putative"
1967,Tb927.11.15240:mRNA-p1,75049.2734375,56361.82421875,129359.375,112873.5546875,149665.6875,139460.6875,"Ras-related protein RAB2B, putative"
1968,Tb927.11.15250:mRNA-p1,264718.875,269727.625,245002.640625,238434.4375,224315.46875,240042.34375,"hypothetical protein, conserved"
1969,Tb927.11.15270:mRNA-p1,376009.4375,419795.1875,438307.65625,386028.46875,364154.15625,370822.15625,"phosphopantetheine adenylyltransferase, putative"
1971,Tb927.11.15310:mRNA-p1,473001.625,517307.28125,504619,363355.5625,368685.0625,380613.96875,"hypothetical protein, conserved"
1972,Tb927.11.15350:mRNA-p1,62844.12109375,71017.578125,38493.3125,107600.1015625,70712.421875,41351.0625,"RNA-binding protein, putative"
1973,Tb927.11.15370:mRNA-p1,903554,1011976.5,891951.625,9289429,9753071,10143409,"Importin subunit beta-4, putative"
1974,Tb927.11.15375:mRNA-p1,255393.703125,273872.46875,273960.28125,265227.375,274297.3125,245526.40625,hypothetical protein
1975,Tb927.11.1540:mRNA-p1,54891.60546875,36845.2578125,47201.2109375,79961.1171875,109284.5546875,85597.359375,isovaleryl-CoA dehydrogenase
1976,Tb927.11.15400:mRNA-p1,114231.8515625,163770.1875,150639.609375,30686.287109375,95200.453125,Filtered,"synaptobrevin, putative"
1977,Tb927.11.15420:mRNA-p1,262352.40625,249432.125,257384.390625,229372.09375,290139.3125,306109.4375,eukaryotic translation initiation factor 3 subunit k
1978,Tb927.11.15430:mRNA-p1,264467.46875,286729.21875,285865.6875,332242.625,328646.25,375140.625,"U5 small nuclear ribonucleoprotein component, putative"
1979,Tb927.11.15440:mRNA-p1,59354.5625,54947.703125,57771.07421875,50169.34375,36211.07421875,47775.8125,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
1980,Tb927.11.15450:mRNA-p1,127606.90625,125631.015625,163415.796875,66634.4296875,59474.38671875,55397.51953125,Basal body protein
1981,Tb927.11.15460:mRNA-p1,954818.625,1048225.5,1011949.1875,607866.625,526170.125,531412.125,"ATP-dependent DEAD/H RNA helicase, putative"
1982,Tb927.11.15480:mRNA-p1,173799.40625,283556.1875,128074.2890625,112832.5703125,172638.5625,1845222.75,"heat shock protein Hsp20, putative"
1983,Tb927.11.15490:mRNA-p1,35709.56640625,11359.779296875,33693.8671875,18643.580078125,13350.802734375,16930.791015625,"Tb-291 membrane associated protein, putative"
1984,Tb927.11.1550:mRNA-p1,168509.84375,108785.8671875,103550.9140625,74740.59375,62833.7890625,72125.828125,"XRN 5'-3' exonuclease N-terminus, putative"
1985,Tb927.11.15520:mRNA-p1,239818.75,277637.125,245390.03125,230446.1875,229393.515625,234460.4375,"hypothetical protein, conserved"
1986,Tb927.11.15560:mRNA-p1,746161.5,890657.25,872393.75,985947.625,1029802.8125,1027350.25,Nucleoporin NUP53a
1987,Tb927.11.15580:mRNA-p1,136952.28125,134767.96875,102858.421875,118478.3125,73731.0546875,79670.203125,TFIIF-like transcription factor subunit 2
1988,Tb927.11.1560:mRNA-p1,65402.31640625,62206.5859375,61426.46484375,66725.453125,58895.390625,71120.2578125,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative"
1989,Tb927.11.15610:mRNA-p1,2041411.5,2001783.75,2102639.5,1263062.75,1294679.625,1353591.875,"hypothetical protein, conserved"
1990,Tb927.11.15630:mRNA-p1,86886.125,89540.015625,62762.19921875,92820.828125,95923.390625,49198.25,"NOL1/NOP2/sun family, putative"
1991,Tb927.11.15640:mRNA-p1,137081.25,117666,128774.953125,250923.734375,221913.21875,270770.0625,mitochondrial RNA binding complex 1 subunit
1992,Tb927.11.15650:mRNA-p1,31531.765625,29762.369140625,27506.060546875,84405,76745.5859375,76978,terminal uridylyltransferase 4
1994,Tb927.11.15680:mRNA-p1,130064.4921875,107202.171875,142089.1875,78447.9921875,108349.703125,122960.3359375,"hypothetical protein, conserved"
1995,Tb927.11.15690:mRNA-p1,25181.05078125,26973.32421875,29958.375,27471.72265625,25753.373046875,42367.0703125,"U5 snRNP-associated 102 kDa protein, putative"
1996,Tb927.11.15710:mRNA-p1,1124.506103515625,629.12646484375,672.3504028320312,14206.9287109375,787.5867309570312,903.5076293945312,mediator of rna polymerase ii transcription subunit 1
1997,Tb927.11.15730:mRNA-p1,1418396.125,1464070.75,1372540,1691176.5,1622915.125,1681724.125,"cyclic nucleotide-binding domain containing protein, putative"
1998,Tb927.11.15740:mRNA-p1,538649,345734.8125,302577.4375,619892.6875,439515.4375,796882.3125,"hypothetical protein, conserved"
1999,Tb927.11.15750:mRNA-p1,1106175.125,1009716.1875,1002605.4375,971267.1875,914595.125,949870.5625,"AMP deaminase, putative"
2000,Tb927.11.15760:mRNA-p1,209129.203125,191606.390625,215968.125,390367,334318.03125,353894.9375,GPI transamidase subunit Tta1
2001,Tb927.11.15770:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
2002,Tb927.11.15790:mRNA-p1,78978.265625,74788.703125,80869.984375,55334.75,33939.546875,56515.359375,"hypothetical protein, conserved"
2003,Tb927.11.15800:mRNA-p1,1443748.125,1330155.25,1509572.125,1351229.25,1254476.25,1215348.125,Cytokinesis initiation factor 1
2004,Tb927.11.15830:mRNA-p1,796045.75,453558.28125,457297.65625,546139.4375,215273.9375,572448.0625,"RNA methyltransferase, putative"
2005,Tb927.11.15840:mRNA-p1;Tb927.11.15860:mRNA-p1,161371.78125,51717.9453125,56652.04296875,90117.015625,90615.0390625,63192.359375,"L-Lysine transport protein, putative"
2006,Tb927.11.15850:mRNA-p1,272393.46875,279694.15625,259411.40625,222162.28125,199605.765625,182746.46875,kinteoplast poly(A) polymerase complex 1 subunit
2007,Tb927.11.15870:mRNA-p1,1131774.375,1168800.875,1076751.5,1643378.75,1738867.375,1635033.875,"hypothetical protein, conserved"
2008,Tb927.11.15880:mRNA-p1;Tb927.11.15900:mRNA-p1,14579686,14272534,12911312,7446227,8177926.5,8345684,"60S ribosomal protein L27, putative"
2009,Tb927.11.15910:mRNA-p1,414769.9375,331204.71875,594035.375,406552.5625,355263.21875,553078.375,iron superoxide dismutase
2010,Tb927.11.15930:mRNA-p1,82225656,48224444,46007352,29981852,156529.640625,36822344,"Sybindin-like family, putative"
2011,Tb927.11.15940:mRNA-p1,68708.71875,65691.6484375,56638.9296875,21316.5546875,75923.421875,64490.7265625,"hypothetical protein, conserved"
2012,Tb927.11.15950:mRNA-p1,261794.03125,68088.390625,298724.53125,377491,331129.6875,433745,"amino acid transporter, putative"
2013,Tb927.11.15960:mRNA-p1,21087.0703125,15762.841796875,15056.908203125,13348.6787109375,14409.9931640625,13978.2744140625,"amino acid transporter, putative"
2014,Tb927.11.15970:mRNA-p1,18124.275390625,28347.0546875,27391.107421875,41315.51953125,41527.78125,66359.6171875,"Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain containing protein, putative"
2015,Tb927.11.15990:mRNA-p1,1990383.625,1940719.625,2037058.25,2368577.75,2350969,2392319.5,Nucleoporin NUP109
2016,Tb927.11.160:mRNA-p1,Filtered,Filtered,Filtered,Filtered,40280.9765625,Filtered,"hypothetical protein, conserved"
2017,Tb927.11.1600:mRNA-p1,4004900.75,2938763,3095070.5,1946528.75,838913.0625,2537586,"tatD related deoxyribonuclease, putative"
2018,Tb927.11.16000:mRNA-p1,15290.6220703125,12840.5556640625,61150.50390625,14420.7109375,27630.78125,30343.48046875,"exonuclease, putative"
2019,Tb927.11.16010:mRNA-p1,288986.8125,269086.34375,297861.28125,312094.40625,282671.75,272626.6875,"hypothetical protein, conserved"
2020,Tb927.11.16020:mRNA-p1,703129.125,1041568.125,725416.375,625684.125,1100638,885197.25,"RNA-binding protein, putative"
2021,Tb927.11.16030:mRNA-p1,299985.75,300831.3125,312573.9375,290613.625,272729.625,283861.625,proteasome regulatory non-ATP-ase subunit 7
2022,Tb927.11.16040:mRNA-p1,7959.52734375,Filtered,14558.51953125,Filtered,Filtered,Filtered,"prefoldin subunit, putative"
2023,Tb927.11.16050:mRNA-p1,64133.984375,69508.90625,50856.19140625,77867.0859375,120129.640625,12861.9990234375,"CS domain/TPR repeat, putative"
2025,Tb927.11.16080:mRNA-p1,24717.119140625,24058.34375,34071.171875,Filtered,31412.958984375,24310.27734375,"Soluble NSF attachment protein, SNAP, putative"
2026,Tb927.11.16090:mRNA-p1,50188680,50552072,51454536,50423588,51454548,53680228,"Outer dynein arm docking complex protein 2, putative"
2027,Tb927.11.1610:mRNA-p1,175288.921875,154386.234375,161692.015625,146477.28125,157161.859375,156608.78125,"Exocyst complex component Sec6, putative"
2028,Tb927.11.16100:mRNA-p1,36807.3515625,42430.921875,21122.0390625,54511.21484375,373483.0625,30383.462890625,"ubiquitin carboxyl-terminal hydrolase, putative"
2029,Tb927.11.16110:mRNA-p1,1027308.9375,1017685.0625,903886.625,1345184.75,1089587.5,1300120.75,"integrin alpha chain protein, putative"
2030,Tb927.11.16120:mRNA-p1,143095.25,196093.515625,216379.75,244276.9375,412558.53125,245749.34375,"hypothetical protein, conserved"
2031,Tb927.11.16130:mRNA-p1,201978.75,254369.46875,311490.03125,165543.5625,147392.8125,282937.5625,nucleoside diphosphate kinase
2032,Tb927.11.16140:mRNA-p1,69189.96875,74583.015625,129662.8828125,76115.2265625,84687.265625,110774.1875,DNA replication licensing factor MCM7
2033,Tb927.11.16150:mRNA-p1,Filtered,Filtered,175494.65625,70283.875,Filtered,23508.681640625,"tubulin binding cofactor A, putative"
2034,Tb927.11.16160:mRNA-p1,67646.203125,32252.9375,45102.78125,65226.83203125,60692.5546875,61884.67578125,ATP binding protein-like protein
2035,Tb927.11.16170:mRNA-p1,Filtered,Filtered,Filtered,81841.5859375,12733.23828125,51678.89453125,"hypothetical protein, conserved"
2036,Tb927.11.1620:mRNA-p1,370232.3125,337730.40625,340381.65625,291616.1875,231041.71875,266034.9375,"hypothetical protein, conserved"
2037,Tb927.11.16200:mRNA-p1,217068.9375,280520.25,257910.1875,169640.40625,389597.78125,175687.4375,cytoskeleton-associated protein 17
2038,Tb927.11.16210:mRNA-p1,473527.28125,465620.09375,456222.34375,504013.8125,490389.65625,468871.71875,"cAMP response protein 1, putative"
2039,Tb927.11.16230:mRNA-p1,63513.24609375,62385.07421875,170619.03125,122362.0390625,119799.109375,113048.28125,"hypothetical protein, conserved"
2040,Tb927.11.16240:mRNA-p1,37962.85546875,44879.51171875,46175.78515625,41642.859375,67753.5078125,33827.15625,"RING-variant domain containing protein, putative"
2041,Tb927.11.16280:mRNA-p1;Tb927.5.1110:mRNA-p1,26565070,21581058,23230932,13197453,16761860,17685120,"60S ribosomal protein L8, putative"
2042,Tb927.11.1630:mRNA-p1,50706.42578125,28295.359375,42235.4296875,80976.6328125,69459.390625,89797.71875,"LSU ribosomal protein, mitochondrial, putative"
2044,Tb927.11.16320:mRNA-p1,Filtered,26097.1953125,Filtered,31875.513671875,28620.265625,25480.083984375,"hypothetical protein, conserved"
2045,Tb927.11.16330:mRNA-p1,196192,221119.6875,206395.6875,131013.2890625,126253.71875,107634.65625,"hypothetical protein, conserved"
2046,Tb927.11.16340:mRNA-p1,195796.796875,229200.0625,230112.0625,111891.3203125,68727.7421875,94158.53125,"Importin-beta N-terminal domain/HEAT-like repeat, putative"
2047,Tb927.11.16350:mRNA-p1,73103.125,83167.984375,105584.8125,144055.703125,143101.328125,84809.828125,"hypothetical protein, conserved"
2048,Tb927.11.16360:mRNA-p1,432917.0625,308399.90625,315362.53125,358125.46875,383088.625,358772.5,"WD repeat-containing protein 82, putative"
2049,Tb927.11.16370:mRNA-p1,Filtered,Filtered,30898.29296875,176959.84375,Filtered,102309.9140625,"SHQ1 protein, putative"
2050,Tb927.11.16380:mRNA-p1,120728.6875,172902.234375,83240.546875,273034.96875,118038.9921875,129649.59375,"TPR repeat, putative"
2051,Tb927.11.16390:mRNA-p1,200295.53125,282766.96875,292831.25,162315.28125,150916.65625,131174.453125,"cyclin dependent kinases regulatory subunit, putative"
2052,Tb927.11.16400:mRNA-p1,5558560,6067565.5,5884735,4537015.5,4497411.5,4438808,"kinetoplast-associated protein 3, putative"
2053,Tb927.11.16410:mRNA-p1,1305829.5,1126657.875,1456031.625,1117481.75,1045162.1875,1079998.125,"enolase, putative"
2054,Tb927.11.16440:mRNA-p1,9467.25,12069.6337890625,11559.4228515625,8949.0849609375,8055.693359375,9901.6845703125,"Transmembrane protein 18, putative"
2055,Tb927.11.16450:mRNA-p1,775827,530247.625,933464,1438744.375,1309057,1552226.375,"hypothetical protein, conserved"
2056,Tb927.11.16470:mRNA-p1,320821.3125,399483.53125,309766.125,298850.375,259102.953125,270922.21875,SUMO-interacting motif-containing protein
2057,Tb927.11.16480:mRNA-p1,85675.8125,90482.03125,102817.765625,227110.046875,225546.46875,231087.40625,"enoyl-CoA hydratase/isomerase family protein, putative"
2058,Tb927.11.16490:mRNA-p1,88510.421875,89828.78125,88999.4375,84341.8203125,68867.2421875,72326.515625,Methyltransferase-associated protein
